target_id	test_stat	pval	qval	rss	sigma_sq	tech_var	mean_obs	var_obs	sigma_sq_pmax	smooth_sigma_sq	final_sigma_sq	degrees_free
1239	XM_016999401.1	6.0536706853844	0.0138774184097077	0.0257767906317537	9.75090404284374e-08	-0.00716014738349731	0.00716017988651079	5.1790683573148	3.25030134761458e-08	0	0.0253629663025699	0.0253629663025699	1
1240	XM_003214920.3	6.04805364333633	0.0139216345966741	0.0258223867518956	0.0351065269623022	0.000474684606305694	0.011227491047795	4.47721578729329	0.0117021756541007	0.000474684606305694	0.029915758238777	0.029915758238777	1
1241	XM_003214973.2	6.04254833134236	0.0139651119202225	0.0258405128049169	0.0508724096016487	0.00337783180380314	0.0135796380634131	4.22343386771819	0.0169574698672162	0.00337783180380314	0.033321390626604	0.033321390626604	1
1242	XM_008105308.2	6.04341672349095	0.013958244663129	0.0258405128049169	0.401843086475741	0.0703483577734381	0.0635993377184756	3.32544617598954	0.133947695491914	0.0703483577734381	0.0784782789779648	0.0784782789779648	1
1243	XM_008122090.2	6.0436041862292	0.0139567626612215	0.0258405128049169	8.75065925454236	1.44771102115676	1.46917539702402	0.785928481343661	2.91688641818079	1.44771102115676	2.19461361222679	2.19461361222679	1
1244	XM_008104092.2	6.03842517988741	0.0139977653241967	0.0258801127376628	0.169708434349063	0.0186766135764402	0.0378928645399141	3.28760680181253	0.0565694781163543	0.0186766135764402	0.0827238058983302	0.0827238058983302	1
1245	XM_008113746.2	6.03598037396997	0.0140171641161096	0.0258951626241382	12.2264834051392	2.1340820790596	1.94141238932013	1.05517225572302	4.07549446837973	2.1340820790596	2.40219554522607	2.40219554522607	1
1246	XM_003216113.3	6.03420147017095	0.0140312965608942	0.0259004671669797	0.031611522375547	0.000926007620640157	0.00961116650454216	5.57886881966533	0.0105371741251823	0.000926007620640157	0.0249536597739102	0.0249536597739102	1
1247	XM_008121154.2	6.02749580833282	0.0140847014041756	0.0259781982595058	0.0049099633663603	-0.00611959458599472	0.00775624904144815	4.88671082151727	0.00163665445545346	0	0.0259945313729222	0.0259945313729222	1
1248	XM_008116589.2	6.02135427856305	0.0141337969157171	0.0260478629055684	0.634826651231667	0.112184130115243	0.0994247536286461	5.22534560737158	0.211608883743889	0.112184130115243	0.0252606877985076	0.112184130115243	1
1249	XM_008106919.2	6.01478014154508	0.0141865458739031	0.02612414372296	0.302593167990946	-0.4843376241049	0.585202013435215	1.68731375341767	0.100864389330315	0	1.97042128212048	1.97042128212048	1
1250	XM_003215271.3	6.01206784187729	0.0142083675669366	0.0261433963231634	0.0305824675112444	-0.000137302762216508	0.010331458599298	4.6357293764591	0.0101941558370815	0	0.0276411395937425	0.0276411395937425	1
1251	XM_008115329.2	6.00961871318743	0.0142281016055757	0.0261587799303151	0.00494475625354649	-0.00609415991899093	0.00774241200350642	4.96006024104227	0.0016482520845155	0	0.0257809474443055	0.0257809474443055	1
1252	XM_016994574.1	6.00711615014861	0.0142482953325372	0.0261749834383671	0.079819840876062	0.00897714416840894	0.0176294694569451	3.98695301016484	0.026606613625354	0.00897714416840894	0.0374741792020262	0.0374741792020262	1
1253	XM_008103672.2	5.99599311599572	0.0143384070396941	0.0262775587181644	0.0673484416533582	0.00778394681085441	0.014665533740265	4.43312537094039	0.0224494805511194	0.00778394681085441	0.0305992309840405	0.0305992309840405	1
1254	XM_008125908.2	5.99599446098765	0.0143383961080458	0.0262775587181644	0.0271055102414326	-0.00168834903096172	0.0107235191114393	4.47733995277727	0.00903517008047751	0	0.0299137309439061	0.0299137309439061	1
1255	XM_016994067.1	5.99757409950457	0.0143255632490515	0.0262775587181644	0.100410313210323	-0.0276426828284893	0.0611127872319301	2.88714801354847	0.0334701044034408	0	0.186188835021357	0.186188835021357	1
1256	XM_016998704.1	5.99218408989254	0.0143693999761922	0.0263133916761481	0.0410983971166961	-0.0351073159751116	0.048806781680677	2.94422224753363	0.0136994657055653	0	0.1589701696164	0.1589701696164	1
1257	XM_008107559.2	5.9898360648132	0.0143885395163198	0.0263274788285884	7.48527596995743	1.18380959657611	1.31128239340971	0.674814438963555	2.49509198998581	1.18380959657611	2.04555826805669	2.04555826805669	1
1258	XM_003216101.3	5.98465678016312	0.0144308504306025	0.0263629515412118	0.000571280804196411	-0.041269159670075	0.0414595866048071	2.98437336494812	0.00019042693473213	0	0.143495152387874	0.143495152387874	1
1259	XM_008119089.2	5.9849656293509	0.0144283237749262	0.0263629515412118	0.0564497944367407	0.00448060024303588	0.0143359979025443	4.22945513061469	0.0188165981455802	0.00448060024303588	0.0332438651735274	0.0332438651735274	1
1260	XM_008102717.2	5.982847201318	0.0144456635174649	0.0263690683255312	10.7273729621002	1.80347945500564	1.7723115323611	0.964715475649028	3.57579098736674	1.80347945500564	2.36195414620137	2.36195414620137	1
1261	XM_003214496.3	5.97706437891782	0.0144931063103705	0.0264346903361238	0.0872735386800501	0.0112254174776222	0.0178657620823945	4.12600891253758	0.0290911795600166	0.0112254174776222	0.0347016972371235	0.0347016972371235	1
1262	XM_008103551.2	5.95777973384957	0.0146524817850487	0.0267042061058731	0.149042646691191	-0.00177734390619159	0.0514582261365886	3.00854980549415	0.049680882230397	0	0.135507161358028	0.135507161358028	1
1263	XM_003215132.3	5.95288337175623	0.0146932336002998	0.0267149701823632	0.0183203334599259	-0.00318873055368073	0.00929550837365604	4.70498479761051	0.00610677781997534	0	0.0269945776454826	0.0269945776454826	1
1264	XM_008107600.2	5.95434869008882	0.0146810257173415	0.0267149701823632	0.231677463869065	0.0348727391326266	0.0423530821570618	3.42091035968319	0.0772258212896884	0.0348727391326266	0.0694131645869743	0.0694131645869743	1
1265	XM_008111177.2	5.95331521231846	0.0146896347577203	0.0267149701823632	8.84696484369875	1.42586437379249	1.52312390744043	0.794045211474349	2.94898828123292	1.42586437379249	2.20434548031236	2.20434548031236	1
1266	NR_130066.1	5.94964154395049	0.0147202791181612	0.0267430031372597	0.0946866862498971	-0.0192532031950279	0.0508154319449936	2.96937560545629	0.0315622287499657	0	0.148943042593239	0.148943042593239	1
1267	XM_003215340.3	5.92984198399724	0.014886576651466	0.0270024655349935	0.0630428764955584	0.00110533014388938	0.0199089620212967	3.70016462737881	0.0210142921651861	0.00110533014388938	0.0500894215116175	0.0500894215116175	1
1268	XM_008111488.2	5.93027532161944	0.014882916398566	0.0270024655349935	0.0841567567525913	0.00912269829081396	0.0189295539600498	3.9295463403778	0.0280522522508638	0.00912269829081396	0.0390800558741305	0.0390800558741305	1
1269	XM_016995415.1	5.9281925459314	0.0149005173648454	0.0270064538527537	0.0457465419049427	-0.495946070085694	0.511194917387341	1.83254291076539	0.0152488473016476	0	1.72759480440787	1.72759480440787	1
1270	XM_008125836.1	5.92223705574117	0.0149509639429187	0.0270765488730025	0.202294548684414	0.0349538310204929	0.032477685207645	4.16190973629878	0.067431516228138	0.0349538310204929	0.0341586080856791	0.0349538310204929	1
1271	XM_008123129.2	5.91849285700776	0.0149827695648881	0.0271128009435425	5.75599779024132	0.68731093293826	1.23135499714218	1.14275331530265	1.91866593008044	0.68731093293826	2.4112049415367	2.4112049415367	1
1272	XM_016998232.1	5.91589490577026	0.015004879164571	0.0271314638982022	0.329926235166013	0.0552833765032276	0.0546920352187769	3.44361136363368	0.109975411722004	0.0552833765032276	0.0675308703769753	0.0675308703769753	1
1273	XM_003214877.2	5.9133881338953	0.0150262446428237	0.0271487530860129	0.00555431965860424	-0.00618000115142832	0.00803144103762974	4.96272717625992	0.00185143988620137	0	0.0257744794984528	0.0257744794984528	1
1274	XM_003215938.3	5.91182144011099	0.0150396136439654	0.0271515787920882	0.000772216377864996	-0.0072316881021052	0.00748909356139353	5.27357578288489	0.000257405459288321	0	0.0251492632196427	0.0251492632196427	1
1275	XM_008125913.2	5.90995817150625	0.015055529342709	0.0271589941084162	0.143927491196932	0.0189627792134999	0.0290130511854773	3.65384573687881	0.0479758303989772	0.0189627792134999	0.0529449775462962	0.0529449775462962	1
1276	XM_008102909.2	5.90278902239567	0.0151169288410496	0.0272270448977401	0.0186898627538168	-0.0038979183300824	0.0101278725813547	4.51892174699452	0.00622995425127227	0	0.0292110273279668	0.0292110273279668	1
1277	XM_008122160.2	5.90352553671053	0.0151106091657058	0.0272270448977401	8.43992232833813	1.32629640211557	1.4870110406638	0.759430040135923	2.81330744277938	1.32629640211557	2.16165176511634	2.16165176511634	1
1278	XM_008105241.2	5.89871882499656	0.0151519023702202	0.0272686818869377	0.0224227803217197	-0.0536059899563645	0.0610802500636044	2.86228335603848	0.00747426010723991	0	0.200151935393717	0.200151935393717	1
1279	XM_008122894.2	5.8886611598934	0.0152386815865322	0.0273820059758001	19.1052379948	3.27527822267393	3.09313444225942	1.49233104836388	6.36841266493335	3.27527822267393	2.23238758009573	3.27527822267393	1
1280	XM_016991814.1	5.8887267405199	0.0152381140909419	0.0273820059758001	0.19060094950152	0.0263522474278644	0.0371814024059756	3.48873836529272	0.0635336498338401	0.0263522474278644	0.0640261484485056	0.0640261484485056	1
1281	XM_016990718.1	5.88146283777712	0.0153011040896898	0.0274727083577569	11.0686660002179	1.89431260866625	1.79524272473972	3.93275385112176	3.68955533340597	1.89431260866625	0.0389810165931662	1.89431260866625	1
1282	XM_008113191.2	5.87767184569466	0.0153340846876387	0.0275104483475576	0.0621762755491205	0.00506773006287484	0.0156576951201653	4.16185763986961	0.0207254251830401	0.00506773006287484	0.0341593616474163	0.0341593616474163	1
1283	XM_003215942.3	5.87066495493842	0.015395235618443	0.0275986297134987	0.00263624343909813	-0.00720168510529241	0.00808043291832512	4.81015136343841	0.000878747813032712	0	0.0263159330644986	0.0263159330644986	1
1284	XM_003215531.3	5.86797408403482	0.0154187862500499	0.0276193211644197	0.0540995498719523	0.00355798318179362	0.0144752001088572	4.27872464727138	0.0180331832906508	0.00355798318179362	0.0326251149033721	0.0326251149033721	1
1285	XM_008117790.2	5.85957873072511	0.0154925015996624	0.027729769400174	8.59557216920241	1.46341439900073	1.40177632406674	2.46940979822091	2.86519072306747	1.46341439900073	0.639388277847949	1.46341439900073	1
1286	XM_003214279.3	5.85497028239784	0.0155331203107005	0.0277358428016433	1.00778893990278	0.17138874484041	0.16454090179385	4.34799161549224	0.33592964663426	0.17138874484041	0.0317598065369299	0.17138874484041	1
1287	XM_008102754.2	5.85504634096053	0.0155324490433543	0.0277358428016433	0.134980089313869	0.0176923822433249	0.0273009808612982	3.73203151818921	0.0449933631046231	0.0176923822433249	0.0481440915826505	0.0481440915826505	1
1288	XM_008125929.1	5.85372318573735	0.0155441310310079	0.0277358428016433	0.164037540933138	0.0206100505580166	0.0340691297530295	3.51680596657582	0.0546791803110461	0.0206100505580166	0.0619800110244007	0.0619800110244007	1
1289	XM_016990641.1	5.85501071971256	0.015532763420812	0.0277358428016433	8.01259450863087	1.22539688785901	1.44546794835128	0.722179151830475	2.67086483621029	1.22539688785901	2.11244012647909	2.11244012647909	1
1290	XM_008103699.1	5.84705054399031	0.015603181112753	0.0277955776353315	0.0234944285639919	-0.00307481555696415	0.0109062917449614	4.48301924656605	0.00783147618799728	0	0.0298203380795501	0.0298203380795501	1
1291	XM_008124076.2	5.84584620446312	0.0156138636108036	0.0277955776353315	11.4230983025856	1.86732369204962	1.94037574214558	0.996756537302821	3.8076994341952	1.86732369204962	2.37999201857986	2.37999201857986	1
1292	XM_008125944.1	5.8474732900878	0.0155994331384215	0.0277955776353315	8.39916404297792	1.29332271003049	1.50639863762882	0.755918384121128	2.79972134765931	1.29332271003049	2.15715165693689	2.15715165693689	1
1293	NM_001293125.1	5.83998288661022	0.0156659790241116	0.0278667840336091	0.0117512559655613	-0.00516387133408381	0.00908095665593757	4.7092820065315	0.00391708532185376	0	0.0269602386854771	0.0269602386854771	1
1294	XM_008121277.2	5.83648933976399	0.0156971161859922	0.0279005929117327	19.8990747451656	3.36907330440804	3.26395161064717	2.16422842519899	6.63302491505521	3.36907330440804	1.18941585911467	3.36907330440804	1
1295	XM_008103988.2	5.82786743060317	0.0157742344323667	0.0280066100715652	0.00637951550918317	-0.0603786846127212	0.0625051897824489	2.85545553093244	0.00212650516972772	0	0.204224853412884	0.204224853412884	1
1296	XM_008112140.2	5.82529759114801	0.0157972956818607	0.0280066100715652	15.911364288404	2.68660940378316	2.61717869235151	3.26122083935156	5.30378809613467	2.68660940378316	0.0859587350215799	2.68660940378316	1
1297	XM_008124566.2	5.82606281051146	0.0157904251189886	0.0280066100715652	0.0345673351655807	-0.000263430939720779	0.0117858759949143	4.52167854784812	0.0115224450551936	0	0.0291657831249252	0.0291657831249252	1
1298	XM_008125827.2	5.8243876652367	0.0158054695099529	0.0280066100715652	9.36243377080613	1.46180268454201	1.65900857239337	0.836757536310204	3.12081125693538	1.46180268454201	2.25253661371758	2.25253661371758	1
1299	XM_008113484.2	5.80250894397227	0.0160033231008105	0.0283353680768776	0.0177703656789533	-0.0169312063364181	0.0228546615627359	3.41302720930249	0.00592345522631779	0	0.0700880301107631	0.0700880301107631	1
1300	XM_008113373.2	5.79549077895673	0.0160673290866932	0.0284268129995342	0.0328428742706043	-0.00126663200407807	0.0122142567609462	4.42277482815314	0.0109476247568682	0	0.0307501179899572	0.0307501179899572	1
1301	XM_003214964.2	5.78571411491564	0.0161569328310528	0.0284540164712263	0.150123911547668	0.00899563243235445	0.0410456714168681	3.23194804251224	0.0500413038492225	0.00899563243235445	0.0898479714276508	0.0898479714276508	1
1302	XM_003215574.3	5.78783177009197	0.0161374807827405	0.0284540164712263	0.0058260699312048	-0.00669178734445155	0.00863381065485315	4.7640717688859	0.0019420233104016	0	0.0265742497316589	0.0265742497316589	1
1303	XM_003215924.2	5.79181706413833	0.0161009386875309	0.0284540164712263	13.8456971406565	2.30549335762632	2.30973902259252	1.16734315404653	4.61523238021884	2.30549335762632	2.40897563892348	2.40897563892348	1
1304	XM_008108720.2	5.78611663255473	0.0161532335835851	0.0284540164712263	0.154454360601043	-0.0362584582810557	0.0877432451480699	2.79633578738127	0.0514847868670142	0	0.244070108165499	0.244070108165499	1
1305	XM_008118574.2	5.78737984721396	0.0161416299628724	0.0284540164712263	0.0190095861015249	-0.00314544219492693	0.00948197089543523	4.98404996216	0.00633652870050829	0	0.0257253469367237	0.0257253469367237	1
1306	XM_016994453.1	5.78863745531442	0.0161300863778204	0.0284540164712263	10.6313541742639	1.68278050434307	1.86100422041157	0.93714069081921	3.54378472475464	1.68278050434307	2.343253723218	2.343253723218	1
1307	XM_008123351.2	5.78042200385536	0.0162056500818594	0.0285179764256133	9.90586412603369e-07	-0.00789747524946329	0.00789780544493416	5.04364951619221	3.30195470867986e-07	0	0.0256068044660304	0.0256068044660304	1
1308	XM_003214536.3	5.77602723654521	0.0162462217937341	0.0285675153865355	13.9127045041248	2.32077652058143	2.31679164746017	2.81616720308565	4.63756816804159	2.32077652058143	0.229761025000584	2.32077652058143	1
1309	XM_003215482.3	5.77221167055787	0.0162815313401598	0.0285858947193646	2.19401998761221	0.365635527188801	0.365704468681936	2.66509901449389	0.731339995870737	0.365635527188801	0.365414064196086	0.365635527188801	1
1310	XM_003215985.3	5.7722476735872	0.0162811977958308	0.0285858947193646	0.0317544911784606	-0.00272616599071443	0.0133109963835346	4.14516243275571	0.0105848303928201	0	0.0344057644280796	0.0344057644280796	1
1311	XM_008116678.2	5.77066721065737	0.0162958463778555	0.0285892041716764	0.0903261681012229	-0.0207762537305771	0.0508849764309847	2.99313011043262	0.0301087227004076	0	0.140490754688842	0.140490754688842	1
1312	XM_008103284.2	5.76451846409143	0.0163529656593935	0.0286457128839338	0.159310732698064	0.0177512666090393	0.0353523109569821	3.47380217786185	0.0531035775660214	0.0177512666090393	0.065154397508339	0.065154397508339	1
1313	XM_008125038.2	5.76454904629868	0.0163526810532967	0.0286457128839338	0.191442270933858	-0.00339839914838552	0.0672124894596716	2.93347176170923	0.0638140903112862	0	0.163609835617098	0.163609835617098	1
1314	XM_003215208.3	5.76220359018629	0.0163745233175817	0.0286616465985068	0.0476887870956978	-0.0659843282489309	0.0818805906141635	2.7862026530997	0.0158962623652326	0	0.251765149226114	0.251765149226114	1
1315	XM_003215293.3	5.75773837877626	0.0164161891695198	0.028690908123021	0.01961786185316	-0.0049005529772205	0.0114398402616072	4.35868519493259	0.0065392872843866	0	0.031622284212328	0.031622284212328	1
1316	XM_016992061.1	5.75907319416551	0.0164037222768435	0.028690908123021	19.0725042162644	3.16799191301526	3.1895094924062	2.1182600407613	6.35750140542147	3.16799191301526	1.25998339545989	3.16799191301526	1
1317	XM_016997203.1	5.75357649215146	0.0164551230617986	0.0287371169644167	0.00897789058360699	-0.190579916312807	0.193572546507342	2.48120162061718	0.00299263019453564	0	0.619879752883412	0.619879752883412	1
1318	XM_008123215.2	5.74349552762378	0.0165498242551472	0.0288805734346271	0.00836317777896235	-0.00760717860930465	0.0103949045356254	4.39397616381336	0.00278772592632075	0	0.0311538763707807	0.0311538763707807	1
1319	XM_003216007.3	5.73731229042962	0.016608187862221	0.0289181850351776	0.140301808394069	-0.0159438022555294	0.062711071720219	2.93594719965075	0.0467672694646896	0	0.162522204033778	0.162522204033778	1
1320	XM_008111605.2	5.73721618137795	0.0166090967093346	0.0289181850351776	0.0388579356512702	2.88540667266936e-05	0.0129237911503634	4.44481599597639	0.0129526452170901	2.88540667266936e-05	0.0304247016142687	0.0304247016142687	1
1321	XM_008119162.2	5.73907186904628	0.0165915576174064	0.0289181850351776	0.123188286261397	0.00881600877569463	0.0322467533114376	3.4497243792791	0.0410627620871323	0.00881600877569463	0.0670385729504967	0.0670385729504967	1
1322	XM_003214433.3	5.73482799381577	0.0166316968820065	0.028924289546821	8.04810609133497	1.29876016335971	1.38394186708528	1.95572399133281	2.68270203044499	1.29876016335971	1.51728775478914	1.51728775478914	1
1323	XM_016998739.1	5.73418845953424	0.016637754378454	0.028924289546821	0.159420033047384	-0.530818654422553	0.583958665438348	1.77572128436371	0.0531400110157947	0	1.82471336894234	1.82471336894234	1
1324	XM_003215265.3	5.72080777417757	0.016765015779463	0.0291114781593813	0.140097946141706	0.0154086691668147	0.0312906462137538	3.59861848153505	0.0466993153805686	0.0154086691668147	0.0564432669479704	0.0564432669479704	1
1325	XM_003216000.3	5.720208076349	0.0167707428526871	0.0291114781593813	0.0401192310807065	-0.0338096729041981	0.0471827499311003	2.99554039354725	0.0133730770269022	0	0.13968617212554	0.13968617212554	1
1326	XR_001730123.1	5.71415899154515	0.0168286241531236	0.0291899212309082	0.0630428764955584	-0.000332226491931313	0.0213465186571174	3.70016462737881	0.0210142921651861	0	0.0500894215116175	0.0500894215116175	1
1327	XM_008103027.2	5.70069886327558	0.0169581593370613	0.0293924389414024	0.324296373056908	0.0062939838360182	0.101804807182951	2.81623848182436	0.108098791018969	0.0062939838360182	0.229711355111095	0.229711355111095	1
1328	XR_001730038.1	5.69244665706545	0.017038083611091	0.0295087291457148	0.101510518358322	0.0020312410982204	0.0318055983545535	3.39786997149103	0.0338368394527739	0.0020312410982204	0.0714187457853515	0.0714187457853515	1
1329	XM_016994362.1	5.68816287132563	0.0170797260524838	0.0295585928673535	14.576453914783	2.37441987165186	2.48439809994247	1.21580894221914	4.85881797159434	2.37441987165186	2.39909390828846	2.39909390828846	1
1330	XM_008122981.2	5.67499177447951	0.0172084205096061	0.0297365643667123	6.934003146918	0.956247892617349	1.35508648968865	0.623477590105373	2.311334382306	0.956247892617349	1.96845420624885	1.96845420624885	1
1331	XM_016999351.1	5.67579355825608	0.0172005577767873	0.0297365643667123	0.0681039095795345	0.00458167012824989	0.0181196330649283	4.01498424799831	0.0227013031931781	0.00458167012824989	0.0368045620225379	0.0368045620225379	1
1332	XM_008125311.2	5.67349392249178	0.0172231192067634	0.0297396202519187	0.0710819540475537	-0.492303941519237	0.515997926201755	1.90836295964246	0.0236939846825179	0	1.59743284996851	1.59743284996851	1
1333	XM_008120476.2	5.66812010584279	0.0172759601508312	0.029808483381029	8.24591753307299	1.18141080993587	1.56722836775513	0.742638103968437	2.748639177691	1.18141080993587	2.1398659172585	2.1398659172585	1
1334	XM_003214946.2	5.66472340983861	0.0173094462471941	0.0298402860995625	0.129463749333242	0.00232414020991265	0.0408304429011681	3.22549130216769	0.0431545831110808	0.00232414020991265	0.0907521079552433	0.0907521079552433	1
1335	XM_016994619.1	5.66361985505501	0.0173203399751808	0.0298402860995625	0.00808224689402428	-0.0926448947947819	0.09533897709279	2.73428239894897	0.0026940822980081	0	0.295452161744242	0.295452161744242	1
1336	XM_016991324.1	5.6580124042291	0.0173758032638097	0.0298687201096878	0.0100504804845261	-0.0423258448536183	0.045676005015127	2.99542184194997	0.00335016016150871	0	0.139725522197843	0.139725522197843	1
1337	XM_016992509.1	5.65847562322187	0.0173712146288181	0.0298687201096878	0.0701737826188799	0.00161871705439159	0.0217725438185684	3.73655077034132	0.02339126087296	0.00161871705439159	0.0478686931567719	0.0478686931567719	1
1338	XR_507853.2	5.65805219359296	0.0173754090623323	0.0298687201096878	0.158321145710996	0.011489182217519	0.0412845330194796	3.29463727054178	0.0527737152369986	0.011489182217519	0.0819015570385415	0.0819015570385415	1
1339	XM_003214661.3	5.65060543623181	0.0174493466370085	0.0299727388089018	20.710720215759	3.34490011791462	3.55867328733838	2.47825526638986	6.903573405253	3.34490011791462	0.624722664029918	3.34490011791462	1
1340	XM_008113332.2	5.64657261073492	0.0174895233212632	0.03001933107381	0.0437094127964661	0.000945814214868449	0.0136239900506203	4.48136944661272	0.0145698042654887	0.000945814214868449	0.0298476030591917	0.0298476030591917	1
1341	XM_008106299.2	5.64428143241924	0.0175123915059	0.0300361673852125	0.023185887402357	-0.00316677006616403	0.010895399200283	4.64703403055056	0.007728629134119	0	0.0275228633782445	0.0275228633782445	1
1342	XM_003214570.2	5.63232512468111	0.0176322287659473	0.0301517666629582	0.196926982844411	0.0253575246732845	0.0402848029415191	3.53055430567041	0.0656423276148037	0.0253575246732845	0.0610092265716211	0.0610092265716211	1
1343	XM_008111191.1	5.63497693338937	0.017605577026665	0.0301517666629582	0.0347780594857444	0.000315924415942196	0.0112767620793059	5.64607937215094	0.0115926864952481	0.000315924415942196	0.0250305096310415	0.0250305096310415	1
1344	XM_016993298.1	5.63355312337885	0.0176198817143271	0.0301517666629582	6.3669628174234	0.843451913938555	1.27886902520258	0.568494886095986	2.12232093914113	0.843451913938555	1.88162096304534	1.88162096304534	1
1345	XM_016994884.1	5.63462682824879	0.0176090933398327	0.0301517666629582	0.0719512699450608	-0.0402691443819467	0.0642529010303003	2.89918500376289	0.0239837566483535	0	0.179903825385773	0.179903825385773	1
1346	XM_008102743.1	5.61478981792355	0.0178095169914269	0.0304323098664798	0.0421991952579793	-0.049571961754849	0.0636383601741754	2.89012407810716	0.0140663984193264	0	0.184606691875469	0.184606691875469	1
1347	XM_008125874.2	5.60287491391565	0.0179310300193011	0.0305745027794803	0.00205909508244898	-0.0608355534828124	0.0615219185102954	2.88447502121711	0.000686365027482999	0	0.187625832939475	0.187625832939475	1
1348	XM_016992841.1	5.6032991459121	0.0179266888680811	0.0305745027794803	0.0202331871210615	-0.459609800924919	0.466354196631939	2.0139700705743	0.00674439570702053	0	1.42130069219172	1.42130069219172	1
1349	XM_016993307.1	5.60272048609122	0.0179326105432691	0.0305745027794803	0.067118947071414	0.00404494780577545	0.0183280345513626	4.03289147432047	0.022372982357138	0.00404494780577545	0.036410548516211	0.036410548516211	1
1350	XM_003214937.3	5.5998928231783	0.0179615762943036	0.0306012040569618	0.0659757061023399	0.00296441591398927	0.019027486120124	3.93030331643814	0.0219919020341132	0.00296441591398927	0.0390565753285923	0.0390565753285923	1
1351	XM_016997373.1	5.59463201795961	0.0180155950460294	0.0306705171027888	0.131019071812856	0.00966058041998073	0.0340124435176378	3.47713557265646	0.0436730239376186	0.00966058041998073	0.0649000421295559	0.0649000421295559	1
1352	XM_008108089.2	5.5859162413978	0.0181054594085124	0.0307779428230439	18.6327749057273	2.95710144790229	3.25382352067347	1.48466970685659	6.21092496857576	2.95710144790229	2.24007524772992	2.95710144790229	1
1353	XM_016999170.1	5.58640934058157	0.0181003629590776	0.0307779428230439	0.122009210976083	0.0133717434568219	0.0272979935352058	3.78417793860776	0.0406697369920276	0.0133717434568219	0.0450903358792558	0.0450903358792558	1
1354	XM_003215257.3	5.57833013286094	0.0181840530008045	0.0308758371621767	0.0505621032142165	2.69542120976442e-05	0.0168270801926412	4.01578494401428	0.0168540344047389	2.69542120976442e-05	0.0367864067227945	0.0367864067227945	1
1355	XM_008112214.2	5.57776756084585	0.0181898953716302	0.0308758371621767	0.497086126826125	0.0787126862806379	0.0869826893280705	3.72670487416688	0.165695375608708	0.0787126862806379	0.0484687709783975	0.0787126862806379	1
1356	XM_003215205.3	5.57481122831032	0.0182206290751446	0.0309051968088736	0.0105781480268134	-0.0387439028006153	0.0422699521428865	3.04426425945184	0.0035260493422711	0	0.125401624444766	0.125401624444766	1
1357	XM_003215319.3	5.57122370643312	0.0182579965834532	0.0309457569211071	0.128933200606639	0.00931714185492082	0.0336605916806255	3.49383457312432	0.0429777335355464	0.00931714185492082	0.063647732676497	0.063647732676497	1
1358	XM_008113609.2	5.56964857540088	0.0182744280879918	0.0309507986762747	7.89143810178969	1.07221615386675	1.55826321339648	0.711437998575668	2.63047936726323	1.07221615386675	2.09767292311145	2.09767292311145	1
1359	XR_001729864.1	5.5673775275047	0.0182981461678541	0.0309681649639915	0.0105781480268134	-0.0388485435059935	0.0423745928482646	3.04426425945184	0.0035260493422711	0	0.125401624444766	0.125401624444766	1
1360	XM_003214385.3	5.56586705983135	0.0183139385980565	0.0309721020408309	0.020545223378959	-0.00601990706189537	0.0128683148548817	4.21432131589796	0.00684840779298634	0	0.0334398905223645	0.0334398905223645	1
1361	XM_008104798.2	5.55428080247537	0.0184355457520233	0.0311319788763977	0.0652467639419156	0.00132910280450225	0.0204198185094696	3.82983585750109	0.0217489213139718	0.00132910280450225	0.0428377374638521	0.0428377374638521	1
1362	XM_008108113.2	5.55529274654009	0.0184248914191453	0.0311319788763977	0.07814706298648	-0.216375645587155	0.242424666582648	2.42822850098709	0.0260490209954934	0	0.709990781296514	0.709990781296514	1
1363	XM_003214291.3	5.55217204091025	0.0184577684654599	0.0311466379094334	0.0405220918801209	-0.00176321477317992	0.0152705787332202	4.12688048235579	0.0135073639600403	0	0.0346878963377501	0.0346878963377501	1
1364	XM_016993461.1	5.53390349577127	0.018651449436426	0.0314503912784309	0.413096861275147	-0.580942208310649	0.718641162069031	1.64054768879791	0.137698953758382	0	2.04260315302833	2.04260315302833	1
1365	XM_016991424.1	5.52764892953451	0.0187182410110578	0.0315398932787054	13.7367961589942	2.1009691672663	2.47796288573178	1.16001233048886	4.57893205299808	2.1009691672663	2.40984435076942	2.40984435076942	1
1366	XM_016992662.1	5.52561310838631	0.0187400345019879	0.0315534987954408	4.78017952578105	0.725362246759155	0.868030928501195	2.34190284059627	1.59339317526035	0.725362246759155	0.867421995327668	0.867421995327668	1
1367	XM_003214947.2	5.5146300058763	0.0188580617860231	0.0317058056343955	0.0146941274329626	-0.00533469722642205	0.0102327397040763	4.77239153244158	0.00489804247765425	0	0.0265234500058626	0.0265234500058626	1
1368	XM_016991965.1	5.51535476168314	0.0188502497554468	0.0317058056343955	0.47863278053133	-0.288089559316553	0.447633819493663	2.15421959549594	0.15954426017711	0	1.2055062879044	1.2055062879044	1
1369	XM_008111622.2	5.51312743304685	0.0188742684436133	0.0317098739374073	0.0775588396119165	-0.0113389287974957	0.0371918753348012	3.23493626007714	0.0258529465373055	0	0.089435397437408	0.089435397437408	1
1370	XM_003214457.2	5.50976621626489	0.0189105744417744	0.0317245231335384	0.0670730898358701	0.00170295107760464	0.020654745534352	3.84880607222595	0.0223576966119567	0.00170295107760464	0.0420100529291239	0.0420100529291239	1
